[INFO] RiTa.WordNet.version [033]
file	readability
Dorn/snippets/java/154.jsnp	0.688579777876536
Dorn/snippets/java/155.jsnp	NaN
Dorn/snippets/java/156.jsnp	NaN
Dorn/snippets/java/157.jsnp	NaN
Dorn/snippets/java/158.jsnp	0.9264347751935323
Dorn/snippets/java/159.jsnp	0.3150850832462311
Dorn/snippets/java/160.jsnp	NaN
Dorn/snippets/java/161.jsnp	0.852213442325592
Dorn/snippets/java/162.jsnp	NaN
Dorn/snippets/java/163.jsnp	0.8732728719711303
Dorn/snippets/java/164.jsnp	NaN
Dorn/snippets/java/165.jsnp	NaN
Dorn/snippets/java/166.jsnp	0.8370497077703476
Dorn/snippets/java/167.jsnp	NaN
Dorn/snippets/java/168.jsnp	NaN
Dorn/snippets/java/169.jsnp	NaN
Dorn/snippets/java/170.jsnp	NaN
Dorn/snippets/java/171.jsnp	NaN
Dorn/snippets/java/172.jsnp	0.7506785988807678
Dorn/snippets/java/173.jsnp	NaN
Dorn/snippets/java/174.jsnp	NaN
Dorn/snippets/java/175.jsnp	0.5161129136880239
Dorn/snippets/java/176.jsnp	0.6815013885498047
Dorn/snippets/java/177.jsnp	NaN
Dorn/snippets/java/178.jsnp	NaN
Dorn/snippets/java/179.jsnp	NaN
Dorn/snippets/java/180.jsnp	NaN
Dorn/snippets/java/181.jsnp	NaN
Dorn/snippets/java/182.jsnp	0.9608383178710938
Dorn/snippets/java/183.jsnp	NaN
Dorn/snippets/java/184.jsnp	NaN
Dorn/snippets/java/185.jsnp	NaN
Dorn/snippets/java/186.jsnp	NaN
Dorn/snippets/java/187.jsnp	NaN
Dorn/snippets/java/188.jsnp	NaN
Dorn/snippets/java/189.jsnp	NaN
Dorn/snippets/java/190.jsnp	NaN
Dorn/snippets/java/191.jsnp	0.7612416744232178
Dorn/snippets/java/192.jsnp	NaN
Dorn/snippets/java/193.jsnp	NaN
Dorn/snippets/java/194.jsnp	NaN
Dorn/snippets/java/195.jsnp	NaN
Dorn/snippets/java/196.jsnp	NaN
Dorn/snippets/java/197.jsnp	NaN
Dorn/snippets/java/198.jsnp	NaN
Dorn/snippets/java/199.jsnp	0.6319742798805237
Dorn/snippets/java/200.jsnp	0.7254588272836473
Dorn/snippets/java/201.jsnp	NaN
Dorn/snippets/java/202.jsnp	NaN
Dorn/snippets/java/203.jsnp	0.7145681977272034
Dorn/snippets/java/204.jsnp	NaN
Dorn/snippets/java/205.jsnp	NaN
Dorn/snippets/java/206.jsnp	NaN
Dorn/snippets/java/207.jsnp	0.6674609780311584
Dorn/snippets/java/208.jsnp	NaN
Dorn/snippets/java/209.jsnp	0.6622227430343628
Dorn/snippets/java/210.jsnp	NaN
Dorn/snippets/java/211.jsnp	0.49906835705041885
Dorn/snippets/java/212.jsnp	0.6988371014595032
Dorn/snippets/java/213.jsnp	NaN
Dorn/snippets/java/214.jsnp	0.43229880928993225
Dorn/snippets/java/215.jsnp	NaN
Dorn/snippets/java/216.jsnp	0.9478138486544291
Dorn/snippets/java/217.jsnp	NaN
Dorn/snippets/java/218.jsnp	NaN
Dorn/snippets/java/219.jsnp	0.73796147108078
Dorn/snippets/java/220.jsnp	NaN
Dorn/snippets/java/221.jsnp	NaN
Dorn/snippets/python/0.jsnp	NaN
Dorn/snippets/python/100.jsnp	0.427273432413737
Dorn/snippets/python/101.jsnp	NaN
Dorn/snippets/python/102.jsnp	NaN
Dorn/snippets/python/103.jsnp	NaN
Dorn/snippets/python/104.jsnp	NaN
Dorn/snippets/python/105.jsnp	0.47337648272514343
Dorn/snippets/python/106.jsnp	NaN
Dorn/snippets/python/107.jsnp	0.562863290309906
Dorn/snippets/python/108.jsnp	NaN
Dorn/snippets/python/109.jsnp	NaN
Dorn/snippets/python/10.jsnp	NaN
Dorn/snippets/python/110.jsnp	NaN
Dorn/snippets/python/111.jsnp	NaN
Dorn/snippets/python/112.jsnp	NaN
Dorn/snippets/python/113.jsnp	NaN
Dorn/snippets/python/114.jsnp	NaN
Dorn/snippets/python/115.jsnp	NaN
Dorn/snippets/python/116.jsnp	NaN
Dorn/snippets/python/117.jsnp	NaN
Dorn/snippets/python/118.jsnp	NaN
Dorn/snippets/python/11.jsnp	NaN
Dorn/snippets/python/12.jsnp	0.7564457654953003
Dorn/snippets/python/13.jsnp	NaN
Dorn/snippets/python/14.jsnp	NaN
Dorn/snippets/python/15.jsnp	NaN
Dorn/snippets/python/16.jsnp	NaN
Dorn/snippets/python/17.jsnp	NaN
Dorn/snippets/python/18.jsnp	NaN
Dorn/snippets/python/19.jsnp	0.3002143132034689
Dorn/snippets/python/1.jsnp	NaN
Dorn/snippets/python/20.jsnp	NaN
Dorn/snippets/python/21.jsnp	NaN
Dorn/snippets/python/22.jsnp	NaN
Dorn/snippets/python/23.jsnp	NaN
Dorn/snippets/python/24.jsnp	NaN
Dorn/snippets/python/25.jsnp	NaN
Dorn/snippets/python/26.jsnp	NaN
Dorn/snippets/python/27.jsnp	NaN
Dorn/snippets/python/28.jsnp	NaN
Dorn/snippets/python/29.jsnp	NaN
Dorn/snippets/python/2.jsnp	0.3938825950026512
Dorn/snippets/python/30.jsnp	0.6232738792896271
Dorn/snippets/python/31.jsnp	NaN
Dorn/snippets/python/32.jsnp	NaN
Dorn/snippets/python/33.jsnp	NaN
Dorn/snippets/python/34.jsnp	NaN
Dorn/snippets/python/35.jsnp	NaN
Dorn/snippets/python/36.jsnp	NaN
Dorn/snippets/python/37.jsnp	0.46312137444814044
Dorn/snippets/python/38.jsnp	NaN
def findMenu(self, title):
        """
        find a menu with a given title

        @type  title: string
        @param title: English title of the menu
        @rtype:       QMenu
        @return:      None if no menu was found, else the menu with title
        """
        # See also http://www.riverbankcomputing.co.uk/static/Docs/PyQt4/pyqt4ref.html#differences-between-pyqt-and-qt
        title = QApplication.translate(mikro.classname(self.window), title) 
        for menu in self.iter_menus():
            if menu.title() == title:
                return menu



